loggingTime(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),batteryState(N),batteryLevel(R)
2021-04-05 21:27:42.947 -0400,0,0,0,0,0,0,0,0,0,15125.44926225,-0.0736083984375,-0.19573974609375,-0.9718475341796875,15125.44926225,-1.534167159307535,-0.07651200103461209,0.1915332024497707,0.00981629453599453,0.003169653937220573,0.01466638129204512,0.0007751360535621643,0.001658841967582703,0.01292955875396729,XArbitraryZVertical,0.04236726169069171,-0.09372465806645196,-0.6929858293806311,0.7135764914859247,-0.07503960281610489,-0.1903642863035202,-0.9788414239883423,0,0,0,-1,-1,15035.623568125,unknown,2,2021-04-05 21:26:13.123 -0400,2021-04-05 19:23:45.401 -0400,693,1.405414,0,0,510.951,0,0,2021-04-05 21:25:29.361 -0400,639365260.6549147,0,-2.32,98.194,1,0.68
2021-04-05 21:27:42.982 -0400,0,0,0,0,0,0,0,0,0,15125.48444825,-0.0714569091796875,-0.183502197265625,-0.972503662109375,15125.47944425,-1.533811396798934,-0.07652682289990197,0.1917816246617691,0.01386688463389874,0.02250473573803902,0.02248400822281837,6.886571645736694e-05,0.002802997827529907,0.002322196960449219,XArbitraryZVertical,0.04246807505650407,-0.09380782222181584,-0.6928543669109331,0.7136871478557785,-0.07505048811435699,-0.1906081587076187,-0.9787930846214294,0,0,0,-1,-1,15035.623568125,unknown,2,2021-04-05 21:26:13.123 -0400,2021-04-05 19:23:45.401 -0400,693,1.405414,0,0,510.951,0,0,2021-04-05 21:25:29.361 -0400,639365260.6549147,0,-2.32,98.194,1,0.68
2021-04-05 21:27:43.018 -0400,0,0,0,0,0,0,0,0,0,15125.51966625,-0.0846099853515625,-0.1899871826171875,-0.987548828125,15125.50959525,-1.533302149814218,-0.07629487990901906,0.1923132404429321,0.0001496635377407074,0.007056127302348614,-0.01174128986895084,-0.0080547034740448,0.005064323544502258,0.00826561450958252,XArbitraryZVertical,0.04276338819724114,-0.09389693184527048,-0.6926572914850313,0.713849079263144,-0.07481572777032852,-0.1911299973726273,-0.97870934009552,0,0,0,-1,-1,15035.623568125,unknown,2,2021-04-05 21:26:13.123 -0400,2021-04-05 19:23:45.401 -0400,693,1.405414,0,0,510.951,0,0,2021-04-05 21:25:29.361 -0400,639365260.6549147,0,-2.32,98.194,1,0.68
2021-04-05 21:27:43.052 -0400,0,0,0,0,0,0,0,0,0,15125.55485325,-0.07745361328125,-0.1907501220703125,-0.981842041015625,15125.53977725,-1.533981510236716,-0.0763295076761233,0.1919745737810623,0.01489821635186672,-0.02380988746881485,-0.01151067763566971,-0.003087282180786133,-0.001020669937133789,-0.01143264770507812,XArbitraryZVertical,0.04259779722289603,-0.09380736023204939,-0.6929071035419223,0.7136283655760723,-0.07485455274581909,-0.1907975673675537,-0.9787712097167969,0,0,0,-1,-1,15035.623568125,unknown,2,2021-04-05 21:26:13.123 -0400,2021-04-05 19:23:45.401 -0400,693,1.405414,0,0,510.951,0,0,2021-04-05 21:25:29.361 -0400,639365260.6549147,0,-2.32,98.194,1,0.68
2021-04-05 21:27:43.088 -0400,0,0,0,0,0,0,0,0,0,15125.59007025,-0.08197021484375,-0.200408935546875,-0.9842987060546875,15125.56992825,-1.533628160473471,-0.07679765799410025,0.193166797007696,0.04217123612761497,-0.01241606660187244,0.01198787428438663,-0.002814427018165588,-0.004595950245857239,-0.004065871238708496,XArbitraryZVertical,0.04288070303955651,-0.0943767090944997,-0.6927676386316911,0.7136717301298523,-0.07529525458812714,-0.1919677555561066,-0.9785085916519165,0,0,0,-1,-1,15035.623568125,unknown,2,2021-04-05 21:26:13.123 -0400,2021-04-05 19:23:45.401 -0400,693,1.405414,0,0,510.951,0,0,2021-04-05 21:25:29.361 -0400,639365260.6549147,0,-2.32,98.194,1,0.68
2021-04-05 21:27:43.123 -0400,0,0,0,0,0,0,0,0,0,15125.62525725,-0.073333740234375,-0.1897125244140625,-0.97845458984375,15125.60011025,-1.53353880309247,-0.07754890687573154,0.1936131995595768,0.01216005347669125,-0.01051983423531055,-0.01005081553012133,-0.00594647228717804,-0.008003115653991699,-0.005932509899139404,XArbitraryZVertical,0.04278515369576914,-0.09479629644190402,-0.6927430755440855,0.713645628930775,-0.07602369040250778,-0.1924058347940445,-0.9783661961555481,0,0,0,-1,-1,15035.623568125,unknown,2,2021-04-05 21:26:13.123 -0400,2021-04-05 19:23:45.401 -0400,693,1.405414,0,0,510.951,0,0,2021-04-05 21:25:29.361 -0400,639365260.6549147,0,-2.32,98.194,1,0.68
2021-04-05 21:27:43.159 -0400,0,0,0,0,0,0,0,0,0,15125.66044325,-0.073455810546875,-0.1897430419921875,-0.970489501953125,15125.66044325,-1.533107437736211,-0.07842990622477389,0.195173199778153,0.004923013970255852,-0.01404311414808035,0.005435116589069366,0.006839469075202942,0.003903478384017944,0.006196677684783936,XArbitraryZVertical,0.04306132891443924,-0.0956374185971794,-0.6925773820154861,0.7136777342217432,-0.07686198502779007,-0.1939364522695541,-0.9779984354972839,0,0,0,-1,-1,15035.623568125,unknown,2,2021-04-05 21:26:13.123 -0400,2021-04-05 19:23:45.401 -0400,693,1.405414,0,0,510.951,0,0,2021-04-05 21:25:29.361 -0400,639365260.6549147,0,-2.32,98.194,1,0.68
2021-04-05 21:27:43.193 -0400,0,0,0,0,0,0,0,0,0,15125.69566125,-0.062744140625,-0.1924591064453125,-0.974334716796875,15125.69062525,-1.533080728002119,-0.07860641572580945,0.1951726747340252,-0.003066391916945577,0.002998064737766981,0.000725532416254282,0.002083517611026764,0.001919344067573547,0.005206644535064697,XArbitraryZVertical,0.04300129276256965,-0.09569965443133754,-0.6925716601493334,0.7136785103961812,-0.07703462243080139,-0.1939359307289124,-0.9779849052429199,0,0,0,-1,-1,15035.623568125,unknown,2,2021-04-05 21:26:13.123 -0400,2021-04-05 19:23:45.401 -0400,693,1.405414,0,0,510.951,0,0,2021-04-05 21:25:29.361 -0400,639365260.6549147,0,-2.32,98.194,1,0.68
2021-04-05 21:27:43.228 -0400,0,0,0,0,0,0,0,0,0,15125.73084725,-0.0678558349609375,-0.1889190673828125,-0.9771270751953125,15125.72080725,-1.53270024630648,-0.07863899652402889,0.194976025450595,-0.01396581158041954,0.005667166318744421,0.01859898865222931,0.01136519014835358,0.001207619905471802,0.006325483322143555,XArbitraryZVertical,0.04293750814157411,-0.0956355648122889,-0.6924404427508944,0.7138181941776021,-0.0770694762468338,-0.1937430202960968,-0.9780204296112061,0,0,0,-1,-1,15035.623568125,unknown,2,2021-04-05 21:26:13.123 -0400,2021-04-05 19:23:45.401 -0400,693,1.405414,0,0,510.951,0,0,2021-04-05 21:25:29.361 -0400,639365260.6549147,0,-2.32,98.194,1,0.68
2021-04-05 21:27:43.310 -0400,0,0,0,0,0,0,0,0,0,15125.76603425,-0.08203125,-0.1888275146484375,-0.9760284423828125,15125.75095825,-1.532020124959629,-0.07867360667682068,0.1943396501283351,0.0006466535851359367,-0.01047730445861816,0.03450989350676537,0.005732454359531403,0.002170160412788391,0.0004640817642211914,XArbitraryZVertical,0.04272915858184909,-0.0954148084820322,-0.6922108467606068,0.7140829510733725,-0.07711300253868103,-0.1931186616420746,-0.9781404733657837,0,0,0,-1,-1,15035.623568125,unknown,2,2021-04-05 21:26:13.123 -0400,2021-04-05 19:23:45.401 -0400,693,1.405414,0,0,510.951,0,0,2021-04-05 21:25:29.361 -0400,639365260.6549147,0,-2.32,98.194,1,0.68
2021-04-05 21:27:43.315 -0400,0,0,0,0,0,0,0,0,0,15125.80125125,-0.085052490234375,-0.1924591064453125,-0.9730377197265625,15125.78114025,-1.530979033207228,-0.07861606993636365,0.1945050719734823,0.005651243962347507,0.009754524566233158,0.02960465103387833,-0.005739927291870117,0.002683430910110474,-0.0006619691848754883,XArbitraryZVertical,0.04285825160382243,-0.09542877068543063,-0.6918345844187781,0.7144378638203019,-0.0770542100071907,-0.193280965089798,-0.978113055229187,0,0,0,-1,-1,15035.623568125,unknown,2,2021-04-05 21:26:13.123 -0400,2021-04-05 19:23:45.401 -0400,693,1.405414,0,0,510.951,0,0,2021-04-05 21:25:29.361 -0400,639365263.2291514,0,-2.29,98.19355,1,0.68
2021-04-05 21:27:43.334 -0400,0,0,0,0,0,0,0,0,0,15125.83643825,-0.081878662109375,-0.19891357421875,-0.9783782958984375,15125.81129225,-1.530331484613373,-0.07832050860180008,0.1944354279732878,0.01115081645548344,-0.01084678806364536,0.01835038140416145,-0.008286252617835999,0.0007535368204116821,0.005111515522003174,XArbitraryZVertical,0.04296628066299598,-0.09528538668862023,-0.6915982477475877,0.7146792572310345,-0.07676617056131363,-0.193212628364563,-0.9781491756439209,0,0,0,-1,-1,15035.623568125,unknown,2,2021-04-05 21:26:13.123 -0400,2021-04-05 19:23:45.401 -0400,693,1.405414,0,0,510.951,0,0,2021-04-05 21:25:29.361 -0400,639365263.2291514,0,-2.29,98.19355,1,0.68
