loggingTime(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),batteryState(N),batteryLevel(R)
53:48.0,0,0,0,0,0,0,0,0,0,11385.72798,0.618988037,0.156738281,-0.564559937,11385.70787,-1.770975232,0.103878677,3.04445219,0.194292575,-0.15988937,0.277963161,XArbitraryZVertical,-0.276768247,0.044297864,0.638999873,0.716321329,0.41717276,0.339897335,-0.84287405,0,0,0,-1,-1,11365.78026,unknown,2,53:28.1,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307626.1,0,0.9599991,99.51564,1,0.92
53:48.1,0,0,0,0,0,0,0,0,0,11385.7632,0.698776245,0.27911377,-0.628753662,11385.73805,-1.745604634,0.301214963,3.199281454,0.179411232,-0.154232472,0.239234328,XArbitraryZVertical,-0.295113104,0.042723949,0.672194612,0.677670454,0.454652399,0.342541248,-0.822165847,0,0,0,-1,-1,11365.78026,unknown,2,53:28.1,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307626.1,0,0.9599991,99.51564,1,0.92
53:48.1,0,0,0,0,0,0,0,0,0,11385.79838,0.718780518,0.220657349,-0.577468872,11385.76823,-2.003777266,0.326220602,3.2881248,0.202939272,-0.062468857,0.169661641,XArbitraryZVertical,-0.314771263,0.041368646,0.704142907,0.635130316,0.495836854,0.341582656,-0.798415363,0,0,0,-1,-1,11365.78026,unknown,2,53:28.1,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307626.1,0,0.9599991,99.51564,1,0.92
53:48.1,0,0,0,0,0,0,0,0,0,11385.83357,0.737319946,0.28453064,-0.523986816,11385.82856,-2.778942108,0.421257079,3.342080593,0.135933876,-0.10971871,0.215032876,XArbitraryZVertical,-0.362239407,0.027438346,0.761365725,0.536984049,0.581061244,0.347252339,-0.736059487,0,0,0,-1,-1,11365.78026,unknown,2,53:28.1,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307626.1,0,0.9599991,99.51564,1,0.92
53:48.2,0,0,0,0,0,0,0,0,0,11385.86879,0.867523193,0.418518066,-0.593933105,11385.85872,-2.933007479,0.403405666,3.380047798,0.191023469,0.042500943,0.112654328,XArbitraryZVertical,-0.388009651,0.016572775,0.785755646,0.481416623,0.625718355,0.347544283,-0.698347688,0,0,0,-1,-1,11365.78026,unknown,2,53:28.1,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307626.1,0,0.9599991,99.51564,1,0.92
53:48.2,0,0,0,0,0,0,0,0,0,11385.90397,0.892745972,0.338195801,-0.532684326,11385.8889,-3.192198038,0.308508843,3.320926905,0.208432376,0.016377002,0.088962793,XArbitraryZVertical,-0.412408483,0.002632169,0.807108456,0.42247879,0.667940795,0.344218791,-0.65982461,0,0,0,-1,-1,11365.78026,unknown,2,53:28.1,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307626.1,0,0.9599991,99.51564,1,0.92
53:48.2,0,0,0,0,0,0,0,0,0,11385.93919,0.879043579,0.403396606,-0.452163696,11385.91908,-3.398846865,0.202431396,3.13272047,0.190943897,0.032145947,0.12130481,XArbitraryZVertical,-0.435494375,-0.016495035,0.824310656,0.361364616,0.706043839,0.341938585,-0.620145142,0,0,0,-1,-1,11365.78026,unknown,2,53:28.1,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307626.1,0,0.9599991,99.51564,1,0.92
53:48.3,0,0,0,0,0,0,0,0,0,11385.97438,0.84815979,0.430358887,-0.450531006,11385.94923,-3.302648306,0.181001022,3.008311033,0.131418884,0.067064315,0.127941489,XArbitraryZVertical,-0.455950959,-0.037212232,0.836955004,0.300383601,0.740864992,0.33621031,-0.581447959,0,0,0,-1,-1,11365.78026,unknown,2,53:28.1,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307626.1,0,0.9599991,99.51564,1,0.92
53:48.3,0,0,0,0,0,0,0,0,0,11386.00956,0.820526123,0.417678833,-0.44367981,11385.97941,-2.974978209,0.162965223,2.829378843,0.075357735,0.107166409,0.095659137,XArbitraryZVertical,-0.473035439,-0.056057434,0.845464225,0.24142316,0.772801936,0.323192537,-0.546190083,0,0,0,-1,-1,11365.78026,unknown,2,53:28.1,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307626.1,0,0.9599991,99.51564,1,0.92
53:48.3,0,0,0,0,0,0,0,0,0,11386.04478,0.880096436,0.471832275,-0.437667847,11386.03975,-2.379297018,0.32159245,2.579431295,0.01647222,0.163398743,0.052889556,XArbitraryZVertical,-0.499646436,-0.083604609,0.851795571,0.133446065,0.828879833,0.275779784,-0.486727417,0,0,0,-1,-1,11365.78026,unknown,2,53:28.1,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307626.1,0,0.9599991,99.51564,1,0.92
53:48.4,0,0,0,0,0,0,0,0,0,11386.07997,1.035888672,0.471343994,-0.424041748,11386.06993,-2.156358004,0.468931973,2.529383421,0.113612473,0.226770207,0.035900474,XArbitraryZVertical,-0.511767742,-0.092754118,0.849974346,0.08386986,0.854420364,0.24352102,-0.458980918,0,0,0,-1,-1,11365.78026,unknown,2,53:28.1,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307626.1,0,0.9599991,99.51564,1,0.92
53:48.4,0,0,0,0,0,0,0,0,0,11386.11515,1.155776978,0.512481689,-0.415908813,11386.10008,-2.01692152,0.578098595,2.507167816,0.240315557,0.264876395,-0.001060486,XArbitraryZVertical,-0.524267763,-0.098839842,0.845026501,0.03611389,0.878901303,0.204911262,-0.430747986,0,0,0,-1,-1,11365.78026,unknown,2,53:28.1,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307626.1,0,0.9599991,99.51564,1,0.92
53:48.4,0,0,0,0,0,0,0,0,0,11386.15037,1.032318115,0.471801758,-0.297653198,11386.13026,-2.014475346,0.489341408,2.320852995,0.23045361,0.349652261,0.023332477,XArbitraryZVertical,-0.535208313,-0.104872998,0.838126697,-0.009873331,0.899215639,0.165225133,-0.405107439,0,0,0,-1,-1,11365.78026,unknown,2,53:28.1,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307626.1,0,0.9599991,99.51564,1,0.92
53:48.5,0,0,0,0,0,0,0,0,0,11386.18556,1.012313843,0.380111694,-0.316223145,11386.16041,-1.581754804,0.421454787,2.105475664,0.102758169,0.346457154,0.09796977,XArbitraryZVertical,-0.543390232,-0.110431584,0.830540795,-0.052287197,0.914163828,0.126611173,-0.385063827,0,0,0,-1,-1,11365.78026,unknown,2,53:28.1,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307626.1,0,0.9599991,99.51564,1,0.92
53:48.5,0,0,0,0,0,0,0,0,0,11386.22078,1.094024658,0.392852783,-0.331497192,11386.19059,-1.086876988,0.412967086,1.917389393,0.086919785,0.294239253,0.052926928,XArbitraryZVertical,-0.550612921,-0.110681647,0.822760347,-0.087408442,0.925393999,0.085872509,-0.369149953,0,0,0,-1,-1,11365.78026,unknown,2,53:28.1,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307626.1,0,0.9599991,99.51564,1,0.92
53:48.5,0,0,0,0,0,0,0,0,0,11386.25596,1.191421509,0.354446411,-0.295089722,11386.25093,-1.108898163,0.329255581,1.677649498,0.232771039,0.35502845,0.038154542,XArbitraryZVertical,-0.562263945,-0.105190224,0.807080603,-0.146339058,0.938371539,0.005231627,-0.345588535,0,0,0,-1,-1,11365.78026,unknown,2,53:28.1,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307626.1,0,0.9599991,99.51564,1,0.92
53:48.6,0,0,0,0,0,0,0,0,0,11386.29115,1.11946106,0.310165405,-0.230163574,11386.28111,-1.645158172,0.236300856,1.400413871,0.231104374,0.365145534,0.091193616,XArbitraryZVertical,-0.564666501,-0.109111707,0.798893156,-0.176113899,0.940648556,-0.024554048,-0.338492751,0,0,0,-1,-1,11365.78026,unknown,2,53:28.1,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307626.1,0,0.9599991,99.51564,1,0.92
53:48.6,0,0,0,0,0,0,0,0,0,11386.32637,0.931121826,0.24307251,-0.280761719,11386.31126,-2.173787594,0.262688845,1.049507618,0.092285335,0.308712482,0.089328676,XArbitraryZVertical,-0.564106357,-0.122395774,0.789948862,-0.206842814,0.941863716,-0.039989889,-0.333606571,0,0,0,-1,-1,11365.78026,unknown,2,53:28.1,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307626.1,0,0.9599991,99.51564,1,0.92
53:48.7,0,0,0,0,0,0,0,0,0,11386.36155,0.818389893,0.239074707,-0.288208008,11386.34144,-2.536479473,0.283679157,0.712168336,-0.04917717,0.281801015,0.030266881,XArbitraryZVertical,-0.561236606,-0.143963179,0.77985187,-0.236894851,0.943571091,-0.041368216,-0.328576148,0,0,0,-1,-1,11365.78026,unknown,2,53:28.1,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307626.1,0,0.9599991,99.51564,1,0.92
53:48.7,0,0,0,0,0,0,0,0,0,11386.39674,0.773147583,0.245422363,-0.237564087,11386.37162,-2.467222214,0.268609315,0.428323358,-0.138571262,0.274979293,0.045903653,XArbitraryZVertical,-0.55607579,-0.170035023,0.769397066,-0.264378212,0.945593297,-0.03237975,-0.323735625,0,0,0,-1,-1,11365.78026,unknown,2,53:28.1,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307626.1,0,0.9599991,99.51564,1,0.92
53:48.7,0,0,0,0,0,0,0,0,0,11386.43196,0.783065796,0.259277344,-0.224456787,11386.40178,-2.059094667,0.231661916,0.248222679,-0.174617767,0.264968485,0.080804884,XArbitraryZVertical,-0.550367954,-0.194706615,0.759668816,-0.286509396,0.947765291,-0.019546092,-0.318368912,0,0,0,-1,-1,11386.38072,unknown,2,53:48.7,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307628.7,0,0.9599991,99.51683,1,0.92
53:48.8,0,0,0,0,0,0,0,0,0,11386.46714,0.830718994,0.234954834,-0.255218506,11386.46211,-0.919273198,0.206547543,0.147971228,-0.140390277,0.248748034,0.065406382,XArbitraryZVertical,-0.54333881,-0.22627338,0.745760325,-0.312129708,0.951654315,-0.00169295,-0.307166576,0,0,0,-1,-1,11386.38072,unknown,2,53:48.7,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307628.7,0,0.9599991,99.51683,1,0.92
53:48.8,0,0,0,0,0,0,0,0,0,11386.50234,0.913375854,0.249893188,-0.276687622,11386.49229,-0.597704649,0.198520094,0.180502161,-0.074939609,0.247683972,0.025990218,XArbitraryZVertical,-0.542579242,-0.234263185,0.740758816,-0.319381941,0.953479588,0.000485016,-0.301457047,0,0,0,-1,-1,11386.38072,unknown,2,53:48.7,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307628.7,0,0.9599991,99.51683,1,0.92
53:48.8,0,0,0,0,0,0,0,0,0,11386.53753,0.945068359,0.219329834,-0.285415649,11386.52245,-0.600930095,0.22962749,0.226716265,-0.022612274,0.233387053,0.023934156,XArbitraryZVertical,-0.54289886,-0.239946841,0.73596821,-0.325633218,0.95538193,-0.000385311,-0.295372695,0,0,0,-1,-1,11386.38072,unknown,2,53:48.7,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307628.7,0,0.9599991,99.51683,1,0.92
53:48.9,0,0,0,0,0,0,0,0,0,11386.57271,0.953201294,0.194702148,-0.332717896,11386.5526,-0.704353333,0.30399093,0.206363156,-0.010314047,0.223417997,-0.009159595,XArbitraryZVertical,-0.543366795,-0.246722462,0.730292421,-0.332495873,0.957701683,-0.000975345,-0.287761092,0,0,0,-1,-1,11386.38072,unknown,2,53:48.7,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307628.7,0,0.9599991,99.51683,1,0.92
53:48.9,0,0,0,0,0,0,0,0,0,11386.60793,0.917327881,0.188568115,-0.349136353,11386.58278,-0.839034915,0.376928031,0.181920514,-0.006980598,0.189254522,-0.063768417,XArbitraryZVertical,-0.543742332,-0.256193766,0.723783425,-0.338890313,0.960746527,0.002319586,-0.277418047,0,0,0,-1,-1,11386.38072,unknown,2,53:48.7,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307628.7,0,0.9599991,99.51683,1,0.92
53:48.9,0,0,0,0,0,0,0,0,0,11386.64312,0.927536011,0.204330444,-0.362915039,11386.61294,-0.924768448,0.462932855,0.167340711,-0.047000587,0.177014798,-0.084679931,XArbitraryZVertical,-0.543418267,-0.269199585,0.716672343,-0.344396274,0.964328349,0.011553341,-0.264456332,0,0,0,-1,-1,11386.38072,unknown,2,53:48.7,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307628.7,0,0.9599991,99.51683,1,0.92
53:49.0,0,0,0,0,0,0,0,0,0,11386.6783,1.017272949,0.233428955,-0.413543701,11386.6733,-0.374409586,0.625457942,0.266742855,0.010955572,0.213473022,-0.173046291,XArbitraryZVertical,-0.546540253,-0.29024438,0.701809533,-0.352867275,0.971969783,0.021680206,-0.234103903,0,0,0,-1,-1,11386.38072,unknown,2,53:48.7,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307628.7,0,0.9599991,99.51683,1,0.92
53:49.0,0,0,0,0,0,0,0,0,0,11386.71352,1.048492432,0.212432861,-0.399993896,11386.70345,-0.092158236,0.625883698,0.3504875,0.071213782,0.201672524,-0.180184111,XArbitraryZVertical,-0.550935505,-0.29463426,0.695660309,-0.354566462,0.975462794,0.019244216,-0.219321445,0,0,0,-1,-1,11386.38072,unknown,2,53:48.7,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307628.7,0,0.9599991,99.51683,1,0.92
53:49.0,0,0,0,0,0,0,0,0,0,11386.74871,1.035980225,0.203582764,-0.423233032,11386.73363,0.190129235,0.626707315,0.371737361,0.061201155,0.201448828,-0.204833925,XArbitraryZVertical,-0.557835787,-0.295017738,0.690054095,-0.354413814,0.978990436,0.011746978,-0.203567535,0,0,0,-1,-1,11386.38072,unknown,2,53:48.7,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307628.7,0,0.9599991,99.51683,1,0.92
53:49.1,0,0,0,0,0,0,0,0,0,11386.78389,1.225952148,0.217987061,-0.399551392,11386.76378,0.287247181,0.577003598,0.412581027,0.058480978,0.205073357,-0.238499388,XArbitraryZVertical,-0.567005731,-0.292346282,0.684067174,-0.353680811,0.982534528,-0.001109104,-0.186076298,0,0,0,-1,-1,11386.38072,unknown,2,53:48.7,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307628.7,0,0.9599991,99.51683,1,0.92
53:49.1,0,0,0,0,0,0,0,0,0,11386.81911,1.183685303,0.219940186,-0.370803833,11386.79397,0.307017803,0.421617806,0.435979724,0.278115749,0.244111478,-0.226229966,XArbitraryZVertical,-0.576165749,-0.288238339,0.678277865,-0.353399025,0.985327244,-0.016221456,-0.169903383,0,0,0,-1,-1,11386.38072,unknown,2,53:48.7,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307628.7,0,0.9599991,99.51683,1,0.92
53:49.1,0,0,0,0,0,0,0,0,0,11386.8543,0.987106323,0.14263916,-0.385696411,11386.8543,-0.441192299,-0.03776579,-0.209261924,0.050713539,0.189662725,-0.229020521,XArbitraryZVertical,-0.582679392,-0.285692837,0.672948519,-0.354971087,0.987051845,-0.029155532,-0.157728657,0,0,0,-1,-1,11386.38072,unknown,2,53:48.7,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307628.7,0,0.9599991,99.51683,1,0.92
53:49.2,0,0,0,0,0,0,0,0,0,11386.88952,0.796829224,0.019638062,-0.364532471,11386.88448,-0.977684021,-0.146962672,-0.76813364,-0.181450427,0.040549666,-0.210782409,XArbitraryZVertical,-0.5756015,-0.296765047,0.673299597,-0.356764631,0.98685509,-0.011084939,-0.161226839,0,0,0,-1,-1,11386.38072,unknown,2,53:48.7,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307628.7,0,0.9599991,99.51683,1,0.92
53:49.2,0,0,0,0,0,0,0,0,0,11386.9247,0.926940918,0.110229492,-0.346679688,11386.91463,-1.122842312,-0.347275972,-1.263957143,-0.13881588,0.047282547,-0.195653021,XArbitraryZVertical,-0.56245846,-0.315735755,0.675716344,-0.356873585,0.985480249,0.025242485,-0.167902827,0,0,0,-1,-1,11386.38072,unknown,2,53:48.7,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307628.7,0,0.9599991,99.51683,1,0.92
53:49.3,0,0,0,0,0,0,0,0,0,11386.95989,1.013839722,0.135375977,-0.230697632,11386.94481,-0.871943772,-0.708238006,-1.569585323,-0.000674784,0.057782888,-0.118296266,XArbitraryZVertical,-0.544870217,-0.334840432,0.68293245,-0.352989583,0.980609477,0.072679773,-0.181996658,0,0,0,-1,-1,11386.38072,unknown,2,53:48.7,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307628.7,0,0.9599991,99.51683,1,0.92
53:49.3,0,0,0,0,0,0,0,0,0,11386.99511,1.06161499,0.130310059,-0.206771851,11386.975,-0.728838801,-0.992372811,-1.671547174,0.055364549,0.019401804,-0.006338686,XArbitraryZVertical,-0.523069389,-0.351941093,0.694355906,-0.346995032,0.970636249,0.125739798,-0.205071762,0,0,0,-1,-1,11386.38072,unknown,2,53:48.7,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307628.7,0,0.9599991,99.51683,1,0.92
53:49.3,0,0,0,0,0,0,0,0,0,11387.03029,1.049362183,0.123138428,-0.250259399,11387.00515,-0.823530197,-1.106811166,-1.606344461,0.110714793,-0.057737246,0.019415468,XArbitraryZVertical,-0.499167846,-0.366860888,0.707109931,-0.340939868,0.956088066,0.178449512,-0.232489094,0,0,0,-1,-1,11386.38072,unknown,2,53:48.7,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307628.7,0,0.9599991,99.51683,1,0.92
53:49.4,0,0,0,0,0,0,0,0,0,11387.06548,0.885116577,0.121994019,-0.248306274,11387.06548,-1.58850801,-0.92873764,-1.278446555,-0.005330265,-0.155915856,0.03091383,XArbitraryZVertical,-0.446373146,-0.404019123,0.722779526,-0.339277586,0.919408023,0.281144679,-0.275039136,0,0,0,-1,-1,11386.38072,unknown,2,53:48.7,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307628.7,0,0.9599991,99.51683,1,0.92
53:49.4,0,0,0,0,0,0,0,0,0,11387.1007,0.750961304,0.129852295,-0.337692261,11387.09566,-0.495246261,-0.73464483,-1.049829006,-0.126397729,-0.189000636,-0.019054055,XArbitraryZVertical,-0.424187055,-0.4196296,0.727323327,-0.339082588,0.901620448,0.322743893,-0.287952691,0,0,0,-1,-1,11386.38072,unknown,2,53:48.7,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307628.7,0,0.9599991,99.51683,1,0.92
53:49.4,0,0,0,0,0,0,0,0,0,11387.13588,0.655334473,0.094528198,-0.317016602,11387.12584,0.106980301,-0.527127743,-0.771049619,-0.201800466,-0.271078855,-0.013405919,XArbitraryZVertical,-0.410662041,-0.423572959,0.73512811,-0.333959943,0.886691213,0.348471433,-0.303885281,0,0,0,-1,-1,11386.38072,unknown,2,53:48.7,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307628.7,0,0.9599991,99.51683,1,0.92
53:49.5,0,0,0,0,0,0,0,0,0,11387.1711,0.656585693,0.095703125,-0.323471069,11387.156,0.364432245,-0.262774676,-0.361535668,-0.230154634,-0.246474296,-0.007068753,XArbitraryZVertical,-0.404065894,-0.421822894,0.742286316,-0.328340084,0.87686789,0.360884666,-0.317592412,0,0,0,-1,-1,11386.38072,unknown,2,53:48.7,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307628.7,0,0.9599991,99.51683,1,0.92
53:49.5,0,0,0,0,0,0,0,0,0,11387.20629,0.659332275,0.106307983,-0.242172241,11387.18618,-0.268645078,-0.040105704,0.051667295,-0.21744591,-0.270165503,0.031514198,XArbitraryZVertical,-0.40149621,-0.421567374,0.744315974,-0.327223741,0.87357378,0.364800483,-0.322163492,0,0,0,-1,-1,11386.38072,unknown,2,53:48.7,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307628.7,0,0.9599991,99.51683,1,0.92
53:49.5,0,0,0,0,0,0,0,0,0,11387.24148,0.693237305,0.186859131,-0.247406006,11387.21633,-0.511499524,0.207305357,0.360941499,-0.210452437,-0.232212394,0.072469831,XArbitraryZVertical,-0.401664696,-0.425576776,0.739914749,-0.331776996,0.876788437,0.363254845,-0.315099746,0,0,0,-1,-1,11386.38072,unknown,2,53:48.7,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307628.7,0,0.9599991,99.51683,1,0.92
53:49.6,0,0,0,0,0,0,0,0,0,11387.27669,0.763214111,0.187652588,-0.226165771,11387.27669,-0.408744276,0.711840153,1.070265412,-0.150107026,-0.148772538,0.051773548,XArbitraryZVertical,-0.416020911,-0.432447616,0.720620982,-0.347305566,0.899969697,0.334288895,-0.27983132,0,0,0,-1,-1,11386.38072,unknown,2,53:48.7,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307628.7,0,0.9599991,99.51683,1,0.92
53:49.6,0,0,0,0,0,0,0,0,0,11387.31188,0.881362915,0.237167358,-0.241119385,11387.30684,-0.208312333,0.935422122,1.453022718,-0.079320252,-0.069047242,0.022427112,XArbitraryZVertical,-0.431626341,-0.431983736,0.706723813,-0.357253626,0.918736756,0.302186221,-0.254177511,0,0,0,-1,-1,11386.38072,unknown,2,53:48.7,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307628.7,0,0.9599991,99.51683,1,0.92
53:49.6,0,0,0,0,0,0,0,0,0,11387.34707,1.028427124,0.369522095,-0.228240967,11387.33703,-0.086306855,0.979142308,1.609326959,0.03316164,0.039987832,-0.012728453,XArbitraryZVertical,-0.450936233,-0.4287324,0.690698397,-0.36848438,0.938884258,0.259923637,-0.225690082,0,0,0,-1,-1,11386.38072,unknown,2,53:48.7,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307628.7,0,0.9599991,99.51683,1,0.92
53:49.7,0,0,0,0,0,0,0,0,0,11387.38228,1.07749939,0.40435791,-0.187835693,11387.36718,0.304515332,0.954768121,1.762105584,0.130270123,0.1974096,-0.017354965,XArbitraryZVertical,-0.472722857,-0.421297059,0.674780664,-0.379094816,0.95739156,0.210152656,-0.198083773,0,0,0,-1,-1,11386.38072,unknown,2,53:48.7,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307628.7,0,0.9599991,99.51683,1,0.92
53:49.7,0,0,0,0,0,0,0,0,0,11387.41747,1.254959106,0.336120605,-0.227416992,11387.39736,0.621648371,1.009143233,1.757413507,0.074934304,0.231531546,-0.007839218,XArbitraryZVertical,-0.495916441,-0.409195403,0.66082484,-0.387216541,0.972322285,0.156758875,-0.173252016,0,0,0,-1,-1,11386.38072,unknown,2,53:48.7,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307628.7,0,0.9599991,99.51683,1,0.92
53:49.7,0,0,0,0,0,0,0,0,0,11387.45266,1.344238281,0.446029663,-0.285110474,11387.42754,1.015192509,1.07859242,1.846480966,0.345827103,0.26575309,-0.113838375,XArbitraryZVertical,-0.523005102,-0.393968323,0.646033055,-0.392295726,0.984861374,0.098687783,-0.142509252,0,0,0,-1,-1,11386.38072,unknown,2,53:48.7,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307628.7,0,0.9599991,99.51683,1,0.92
53:49.8,0,0,0,0,0,0,0,0,0,11387.48787,1.340011597,0.51902771,-0.224609375,11387.45769,1.301666379,0.905843377,1.651084781,0.352017045,0.403707713,-0.168037951,XArbitraryZVertical,-0.549147365,-0.374033335,0.635052657,-0.39401062,0.992221177,0.042321939,-0.11707247,0,0,0,-1,-1,11386.38072,unknown,2,53:48.7,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307628.7,0,0.9599991,99.51683,1,0.92
53:49.8,0,0,0,0,0,0,0,0,0,11387.52308,0.994476318,0.339523315,-0.117919922,11387.51805,2.016640663,0.324788123,0.363820374,0.048723757,0.415161669,-0.046595626,XArbitraryZVertical,-0.590126876,-0.330233038,0.631331778,-0.379626753,0.995862305,-0.031082677,-0.085392825,0,0,0,-1,-1,11386.38072,unknown,2,53:48.7,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307628.7,0,0.9599991,99.51683,1,0.92
53:49.8,0,0,0,0,0,0,0,0,0,11387.5583,0.915359497,0.25378418,-0.111755371,11387.54823,2.373382568,0.241976053,-0.314820945,-0.039346635,0.328892618,-0.051333182,XArbitraryZVertical,-0.605278963,-0.310728542,0.639120868,-0.358621737,0.996560872,-0.036946196,-0.074170299,0,0,0,-1,-1,11386.38072,unknown,2,53:48.7,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307628.7,0,0.9599991,99.51683,1,0.92
53:49.9,0,0,0,0,0,0,0,0,0,11387.59349,1.015625,0.315673828,-0.073745728,11387.57841,2.555365801,0.254512101,-0.779630363,-0.066655219,0.296943754,-0.011326008,XArbitraryZVertical,-0.618176484,-0.292970421,0.650976997,-0.329021364,0.997624397,-0.02535253,-0.064052336,0,0,0,-1,-1,11386.38072,unknown,2,53:48.7,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307628.7,0,0.9599991,99.51683,1,0.92
53:49.9,0,0,0,0,0,0,0,0,0,11387.62867,1.074035645,0.288131714,-0.061050415,11387.60856,2.39106369,0.054172084,-1.124112964,0.041155279,0.321397364,-0.017464161,XArbitraryZVertical,-0.627505504,-0.277731504,0.664791119,-0.295219962,0.99830395,-0.001237428,-0.058204107,0,0,0,-1,-1,11386.38072,unknown,2,53:48.7,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307628.7,0,0.9599991,99.51683,1,0.92
53:50.0,0,0,0,0,0,0,0,0,0,11387.66389,1.007781982,0.291732788,-0.013336182,11387.63874,1.924000502,-0.163665846,-1.360767245,0.07943958,0.255818367,0.005375378,XArbitraryZVertical,-0.630987107,-0.26741553,0.679372642,-0.262291965,0.997632623,0.032343894,-0.06068841,0,0,0,-1,-1,11386.38072,unknown,2,53:48.7,47:42.0,20,2.267731,0,0,14.11,0,0,50:58.8,637307628.7,0,0.9599991,99.51683,1,0.92
